n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
2050.0,2237.0,2399.0,2306.695,45.304999999999836,103.72482026177887,-0.011288269937211215,0.0026901,0.0064247,0.0031879345000000005,0.0026550654999999996,6.454079605649623e-6,0.001007475794617679,0.000339900039584515,6645.0,7728.0,7076.689
2070.0,2266.0,2441.0,2333.616,42.615999999999985,100.88859890686055,0.550628739678058,0.002787,0.0066519,0.0032599604000000003,0.0025195395999999997,1.0864049670684237e-5,0.0010383451623231098,0.0003353029747169974,6751.0,7654.0,7181.936
2090.0,2297.0,2430.0,2359.446,46.55400000000009,105.0694116346964,-0.17665609107765645,0.0028492,0.0073178,0.0033226937000000005,0.0025995062999999994,1.1991132966940399e-5,0.0009631997222801432,0.0003470196212845782,6749.0,7764.0,7285.075
2110.0,2304.0,2460.0,2385.625,46.625,105.98792827931368,-0.048920044108641925,0.0028748,0.0076835,0.0033540727,0.0025771273000000003,8.432477030565727e-6,0.0009323214498902863,0.0003267277137860056,6848.0,7891.0,7388.08
2130.0,2350.0,2496.0,2412.221,45.221000000000004,107.19745554104571,-0.15965650257026676,0.0029232,0.0084531,0.0034432423,0.0026451576999999998,1.1717998391811793e-5,0.0011016122543217822,0.00033771389052435034,6967.0,8034.0,7497.061
2150.0,2359.0,2523.0,2437.015,48.01499999999987,110.81757999539623,-0.14721198793576518,0.0029646,0.0080852,0.0035021199,0.0026734801,1.9302842763378045e-5,0.0009722473537805327,0.00032810608351250956,7096.0,8112.0,7594.858
2170.0,2380.0,2534.0,2461.436,46.56399999999985,110.00590611135101,-0.16753794639731945,0.0029983,0.0106065,0.0035483194999999996,0.0026291805000000002,1.6810042372065505e-5,0.0009581776188985905,0.0003255244630301789,7105.0,8164.0,7691.673
2190.0,2426.0,2558.0,2489.05,43.05000000000018,103.40542869058025,-0.4812571313758478,0.0030428,0.0071929,0.0035954519000000002,0.0026502480999999996,1.6204444302409923e-5,0.0009304189420002052,0.0003234789486717391,7286.0,8351.0,7796.554
2210.0,2446.0,2590.0,2513.441,46.4409999999998,107.1982361881101,-0.06847322545911405,0.0030954,0.0069603,0.0036256163000000004,0.002530883699999999,4.4978815103180226e-6,0.001015307708052074,0.0003228437882502914,7475.0,8362.0,7899.545
2230.0,2457.0,2620.0,2540.237,48.23700000000008,107.97219371030033,0.35950987652028,0.0031325,0.0085923,0.0037089540000000004,0.0026646459999999997,1.0141816982088025e-5,0.0009711667146250613,0.00031548341055333376,7456.0,8469.0,8003.908
2250.0,2489.0,2650.0,2565.835,46.835000000000036,109.25626953375462,-0.026290714765845546,0.0031961,0.0073021,0.003793708900000001,0.002731191099999999,1.2026455975321995e-5,0.0010534966585989804,0.0003209991399813482,7635.0,8510.0,8096.489
2270.0,2505.0,2670.0,2590.956,47.95600000000013,111.61675313132693,0.29575856372773357,0.0032509,0.0079676,0.003832328300000001,0.002789171699999999,3.404617440168005e-6,0.0010024509156722798,0.0003129770241376568,7643.0,8711.0,8200.994
2290.0,2514.0,2697.0,2617.353,48.646999999999935,111.80674652528157,0.18954612938264948,0.0032982,0.0074041,0.0038882466,0.0027874533999999998,1.1914043770333312e-5,0.0011207505291745516,0.00031488029861657555,7666.0,8793.0,8310.698
