n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
730.0,787.0,894.0,840.912,30.912000000000035,70.50259382275048,0.14838508668547234,0.000953,0.0074092,0.0011488042,0.00018110420000000003,3.026702443325859e-5,0.003004024010263113,0.0009338072338997489,2140.0,2606.0,2377.412
750.0,811.0,910.0,865.987,30.013000000000034,69.71568616098457,0.03912655553936162,0.0009897,0.0088804,0.0011978001999999996,0.00020030019999999968,2.7351166055494638e-5,0.003216549145961555,0.0009154391052741763,2227.0,2709.0,2460.248
770.0,831.0,943.0,890.465,30.534999999999968,72.19381862353208,0.009710505744949138,0.0010173,0.0071403,0.0012238510999999994,0.00019725109999999945,2.8610642907911474e-5,0.0030193952646396485,0.0009106521604576876,2274.0,2777.0,2540.417
790.0,852.0,971.0,910.398,33.601999999999975,75.82309055334701,0.048162014800227304,0.0010357,0.0077898,0.0012483553000000001,0.00019845530000000004,2.3714088300192977e-5,0.002544688113361473,0.0008572151018088487,2290.0,2864.0,2593.056
810.0,881.0,973.0,930.597,31.59699999999998,69.87599354910435,-0.07395905917037959,0.0010674,0.0084351,0.0013033847000000003,0.0002223847000000004,3.895509874006575e-5,0.0031883063651575025,0.0008503996960607834,2432.0,2931.0,2647.189
830.0,890.0,996.0,949.754,31.24599999999998,72.20528570183266,-0.03083936903658202,0.0010855,0.0074986,0.0013039654,0.0002060654,4.873719179760764e-5,0.002408813711834605,0.0008288626959129876,2457.0,2949.0,2704.083
850.0,922.0,1035.0,969.154,31.153999999999996,71.16312155793807,0.045295508021502506,0.0010993,0.0080449,0.0013282492000000002,0.00021204920000000025,3.5278452246717726e-5,0.002421253854070517,0.0008099947607200561,2520.0,3016.0,2760.973
870.0,944.0,1041.0,987.877,31.876999999999953,70.99632312942622,0.055182342327539935,0.001122,0.0076758,0.0013374723000000005,0.0002066723000000005,1.3929337241853497e-5,0.0023088092252357326,0.0008001168382166558,2547.0,3112.0,2811.816
890.0,956.0,1068.0,1006.732,31.26800000000003,72.52657184524595,0.23560734289688634,0.0011317,0.0082788,0.0013776801000000003,0.0002182801000000002,1.5317860476733634e-5,0.0027017929230629756,0.0007962342642166684,2626.0,3114.0,2866.302
910.0,978.0,1081.0,1026.342,32.3420000000001,74.3609458672378,-0.1948944614689334,0.0011566,0.0094627,0.0014082799000000004,0.0002336799000000004,2.180437479745861e-5,0.002203272045645887,0.0007517839266468623,2625.0,3172.0,2916.218
930.0,996.0,1096.0,1047.328,32.672000000000025,75.25284919065398,-0.003572161249074668,0.0011658,0.0078808,0.0014080663999999998,0.00023226639999999977,8.516454736161692e-6,0.002304812745677734,0.0007606492072113882,2709.0,3278.0,2974.284
950.0,1018.0,1119.0,1066.086,31.913999999999987,74.43246786364318,-0.1726273333724806,0.0011907,0.0079731,0.0014422474000000002,0.00023704740000000013,2.672590741079461e-5,0.0023046824316541445,0.000730431643451794,2751.0,3309.0,3018.182
970.0,1035.0,1139.0,1086.4,33.40000000000009,74.35865255105965,-0.19552412458057455,0.0012069,0.0086678,0.0014701756,0.00024447560000000006,5.109776999330606e-5,0.0019760764309596393,0.0007092454446821875,2783.0,3398.0,3074.052
990.0,1059.0,1160.0,1105.971,33.028999999999996,75.97615122889258,-0.13461098222669765,0.0012254,0.0084427,0.0014891195999999999,0.0002413195999999998,3.07280298547505e-5,0.002506122104608652,0.0007102119107304219,2863.0,3397.0,3128.213
1010.0,1065.0,1181.0,1125.235,32.7650000000001,76.0087681312678,-0.05668526870028767,0.0012429,0.0084305,0.0015275997000000002,0.0002636997000000001,1.412120181765397e-5,0.0019064696232995067,0.0006812262001312942,2864.0,3460.0,3169.787
