n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
570.0,581.0,674.0,626.121,26.12099999999998,60.61783319866937,0.07935726161789569,0.0006859,0.0039926,0.0008168533999999998,0.00012035339999999983,1.669854006088825e-5,0.0024154718576826426,0.000641932859535461,325.0,418.0,370.121
590.0,599.0,695.0,650.623,27.623000000000047,61.900315581336656,0.13837826576002454,0.0007107,0.0041827,0.0008493793000000001,0.00012807930000000012,9.957600428046834e-6,0.0023088602579903216,0.0006014127330054589,343.0,439.0,394.623
610.0,632.0,734.0,675.682,26.317999999999984,62.29814265753497,-0.13873877629807296,0.0007486,0.0047306,0.0008979745999999999,0.00014167459999999993,1.1805502299805837e-5,0.002634853274499714,0.0005846815770538496,376.0,478.0,419.682
630.0,662.0,738.0,700.455,25.54499999999996,60.03535411525232,-0.30270464718287426,0.000789,0.0044979,0.0009264433000000001,0.00012674330000000012,7.20849255157093e-6,0.0018490561122149539,0.0005638420124310868,406.0,482.0,444.455
650.0,688.0,769.0,726.639,26.36099999999999,60.73106158994622,-0.24372456587419755,0.0008296,0.0045306,0.0009655660000000001,0.000129566,1.5966929924579984e-6,0.0018875136089670187,0.0005444608255912974,432.0,513.0,470.639
670.0,708.0,796.0,753.148,27.148000000000025,63.58021991440707,-0.11148680996676985,0.000842,0.0041758,0.0010195430000000001,0.00016434300000000017,4.406406195382015e-6,0.0020326698115928268,0.0005357788058153169,452.0,540.0,497.148
690.0,733.0,820.0,777.996,28.99599999999998,66.48834770379229,-0.23986006519231085,0.000895,0.0049841,0.0010455734,0.00014397340000000007,1.2330173348643258e-5,0.0020729294604059337,0.0005241994700316401,477.0,564.0,521.996
710.0,749.0,858.0,803.308,30.692000000000007,70.07491143921065,0.08762337460152292,0.0009264,0.0042538,0.0010866540000000003,0.00014885400000000024,1.3270669844865585e-5,0.0018592336176866933,0.0004866892817736805,493.0,602.0,547.308
730.0,777.0,876.0,829.059,28.94100000000003,66.1849743584662,-0.15953618473325815,0.0009541,0.0043685,0.0011029995999999995,0.0001348995999999995,1.6767850217369602e-5,0.0017437057765247353,0.00047363594091501076,521.0,620.0,573.059
750.0,805.0,902.0,853.934,30.93399999999997,70.42551123444284,-0.03258328728161164,0.0009798,0.0047512,0.0011569476999999998,0.0001616476999999998,8.70394978893018e-6,0.002042837288433918,0.00047322652214330547,549.0,646.0,597.934
770.0,838.0,931.0,878.488,30.488000000000056,67.72166081353399,0.18133856911327673,0.0010222,0.0044832,0.0011648207999999998,0.00013752079999999976,1.8853792982471263e-5,0.0015931082285126639,0.00045060739488926864,580.0,673.0,620.488
790.0,847.0,950.0,898.653,31.65300000000002,72.49957246776015,-0.015377078775484776,0.0010549,0.004615,0.0012203223000000003,0.00016282230000000029,8.067262076599343e-6,0.0015911680741291863,0.00045002837023804416,569.0,672.0,620.653
810.0,873.0,975.0,918.649,30.351,70.71433020609398,-0.12624131555948992,0.0010763,0.0044996,0.0012312704000000002,0.00015047040000000012,1.2067566952295793e-5,0.0016074799431393522,0.0004331325328896687,575.0,677.0,620.649
830.0,890.0,986.0,937.227,30.773000000000025,71.8305579057343,-0.18175381696065962,0.001071,0.0050904,0.0012518990000000003,0.00016889900000000035,5.05421676591946e-6,0.0016719030688140677,0.0004161438360378653,572.0,668.0,619.227
850.0,908.0,1009.0,956.359,31.359000000000037,71.54775650893228,0.0537869016908914,0.0010968,0.0067153,0.0012967108999999998,0.0002264891000000001,4.225207358900789e-6,0.0013531937900395478,0.00040734895877897416,570.0,671.0,618.359
870.0,923.0,1030.0,975.238,32.238000000000056,74.63590046108935,-0.09697156972933074,0.0011219,0.0054175,0.0013008890999999998,0.00016628909999999984,2.740339447984241e-6,0.0012012141289431963,0.00039728700820483223,565.0,672.0,617.238
890.0,943.0,1057.0,992.269,30.730999999999995,72.3021464437978,0.16730250012511672,0.0011261,0.0049209,0.0013305468999999998,0.0001881468999999998,6.81244481700815e-6,0.0014195131021182115,0.00038185811187644057,565.0,679.0,614.269
910.0,952.0,1062.0,1011.857,31.14300000000003,70.76396370016701,0.18897930613516056,0.0011423,0.0050936,0.0013596025999999999,0.0002025025999999998,1.126418488359166e-5,0.0012219003397074659,0.0003805792452751126,554.0,664.0,613.857
930.0,970.0,1089.0,1031.92,30.920000000000073,72.098475644012,0.06265474956936146,0.0011635,0.0047145,0.0013563657,0.0001777657000000001,6.088647530819796e-6,0.0011516790609746134,0.00036525173054631754,552.0,671.0,613.92
950.0,988.0,1109.0,1050.772,32.228000000000065,75.41676211564643,-0.0054765076499569965,0.0012019,0.0049086,0.0014055100000000002,0.00020361000000000012,7.368850474880575e-6,0.0014085668720084821,0.0003489733373930139,550.0,671.0,612.772
970.0,1020.0,1132.0,1069.483,31.517000000000053,73.62917543661258,-0.022235589228013275,0.0012176,0.0055053,0.0014220751,0.00019997509999999984,1.3707255055204295e-5,0.0010990018746217082,0.00034827105572231786,562.0,674.0,611.483
990.0,1039.0,1141.0,1089.037,33.037000000000035,75.52944669013083,-0.034680649456718005,0.0012039,0.0054819,0.0014279030000000001,0.00021690300000000006,7.441922653703062e-6,0.0012917161081708586,0.00034452918889177353,561.0,663.0,611.037
1010.0,1059.0,1163.0,1107.651,32.34899999999993,74.94959253672712,-0.06619998972763019,0.0012466,0.005676,0.0014680661999999995,0.0002108661999999995,8.488053579682607e-6,0.0011515210599341674,0.0003338248677887918,561.0,665.0,609.651
1030.0,1080.0,1183.0,1128.4,33.40000000000009,74.49771748120818,-0.02100839406001498,0.0012622,0.0046876,0.0014839191999999998,0.0002151191999999998,5.246139644533972e-6,0.0013510794808324618,0.00032820555794134913,568.0,671.0,616.4
1050.0,1096.0,1212.0,1154.192,33.19200000000001,76.8500400042098,0.07575197527324118,0.0013314,0.0053615,0.0015621381999999999,0.00022596180000000006,6.5251247907663394e-6,0.0010361977372028515,0.0003234091563813632,584.0,700.0,642.192
1070.0,1132.0,1235.0,1180.835,34.164999999999964,77.5877268345668,-0.11599602016215282,0.0013465,0.005142,0.0016030286,0.0006805714000000002,8.521764284414299e-6,0.0010825825019791287,0.00031647185101892257,620.0,723.0,668.835
1090.0,1149.0,1267.0,1206.885,34.11500000000001,78.0510567991713,-0.03037060576720929,0.0013772,0.0052007,0.0016270101000000002,0.0008868898999999997,4.1365682946108496e-6,0.0009961904899308013,0.0003043939184127662,637.0,755.0,694.885
1110.0,1175.0,1296.0,1231.776,34.22399999999993,78.7275969054976,0.1318870229925162,0.0014455,0.0055667,0.0016878141999999998,0.0009130858000000004,7.2971663800210875e-6,0.0012059416610074715,0.00030649651994338117,663.0,784.0,719.776
1130.0,1167.0,1316.0,1257.486,37.513999999999896,83.86745393673179,0.41151010293650936,0.0014874,0.0047785,0.0017112251999999999,0.0025502747999999998,9.080042720310617e-6,0.0009965051979873689,0.000289632248913044,655.0,804.0,745.486
1150.0,1224.0,1338.0,1280.337,33.66300000000001,79.05794570300176,-0.07131768269952721,0.0014975,0.0052446,0.0017583511999999999,0.0026072488,8.079037246109266e-6,0.0010542191954362246,0.00030064940878703753,712.0,826.0,768.337
1170.0,1253.0,1363.0,1309.003,35.99700000000007,80.47593550991624,-0.018491237445011688,0.0015396,0.0051846,0.0018090803000000001,0.0026196197,6.6214871540706974e-6,0.001014524105716373,0.00028421724612545744,741.0,851.0,797.003
1190.0,1275.0,1390.0,1334.597,37.40300000000002,82.6038450389279,-0.060079110692875304,0.001591,0.0053012,0.0018737963,0.0026895037,1.7547386394078317e-6,0.0009013069025223646,0.0002920790594446294,763.0,878.0,822.597
