n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
910.0,977.0,1084.0,1026.263,33.73700000000008,75.54007494650058,0.19888480693208477,0.0011635,0.0051171,0.0013361106999999998,0.00016031069999999968,3.180921198318182e-5,0.0022175837226458906,0.0007678141503508076,579.0,686.0,628.263
930.0,998.0,1109.0,1047.034,32.965999999999894,72.71798116549154,0.19666213074791594,0.0011875,0.0050961,0.0013643792,0.00017017919999999997,2.819590220499819e-5,0.0022710899716386185,0.000732732408349624,580.0,691.0,629.034
950.0,1018.0,1121.0,1066.238,33.761999999999944,74.41104840092044,0.0325279275722008,0.0012034,0.0048064,0.0013796896000000001,0.00017038960000000016,2.395085386770075e-5,0.0025232305683811395,0.0007069538939640225,580.0,683.0,628.238
970.0,1038.0,1153.0,1086.612,32.38799999999992,74.80658490497441,0.2416452986784181,0.0012215,0.0043747,0.0013853012,0.0001597012,3.0924968960659726e-5,0.002124111522152693,0.0007052598545558375,580.0,695.0,628.612
990.0,1052.0,1157.0,1104.953,31.952999999999975,73.36155490267184,0.1211348780825876,0.0012298,0.0047914,0.0014040266999999996,0.00016352669999999958,2.5574157488957384e-5,0.0021489873143907237,0.0006896360293135222,574.0,679.0,626.953
1010.0,1067.0,1186.0,1125.261,32.73900000000003,75.94989115177167,0.14321220210495955,0.001255,0.0046402,0.0014279120000000001,0.00016451200000000012,1.0777114154005134e-5,0.002067693362409243,0.0006980957051241295,569.0,688.0,627.261
1030.0,1085.0,1199.0,1145.095,34.90499999999997,78.1615553116027,0.11316438415127239,0.0012885,0.0053108,0.0014678277000000001,0.00016792770000000003,1.77228374938976e-5,0.0020127305346992184,0.0006726748127639312,573.0,687.0,633.095
1050.0,1124.0,1226.0,1172.918,34.91799999999989,79.00067484918485,-0.15239641577636887,0.0013355,0.004989,0.0015422024999999996,0.00019300249999999958,2.2251483726310812e-5,0.0022124740837795804,0.0006416098685939157,612.0,714.0,660.918
1070.0,1144.0,1255.0,1198.205,34.20499999999993,80.34422626856701,-0.17356825647839225,0.0013835,0.005047,0.0015941928000000002,0.00020399280000000012,2.4385576045459672e-5,0.0018319393469958933,0.0006398671467746505,632.0,743.0,686.205
1090.0,1173.0,1289.0,1223.882,35.88200000000006,81.46605574248849,-0.055655542842088845,0.0014146,0.0053761,0.0016441349999999997,0.00022653499999999971,2.7744275677068796e-5,0.0017015922808774166,0.0006342765904821632,661.0,777.0,711.882
1110.0,1196.0,1309.0,1249.565,34.434999999999945,78.68333093207583,-0.13265815758470367,0.0014596,0.0050937,0.0016912076000000001,0.00022350760000000016,1.4267750126523896e-5,0.001825887874729478,0.0006168015354042917,684.0,797.0,737.565
1130.0,1208.0,1333.0,1275.822,35.17800000000011,78.41067882982875,0.15328983224782888,0.0014972,0.006876,0.0017515859999999999,0.000490014,7.879672815603893e-6,0.0017837378974373138,0.0006148796754596631,696.0,821.0,763.822
1150.0,1233.0,1355.0,1300.039,36.03899999999999,82.34810739046034,0.05288353820642433,0.0014953,0.0067153,0.0017794091,0.0006641909000000001,2.07471723789147e-5,0.0020707088614310594,0.0006014233341539933,721.0,843.0,788.039
1170.0,1273.0,1388.0,1326.461,35.53899999999999,81.84147852774662,0.1687863016501283,0.0015434,0.0051391,0.0017976846000000003,0.00046331539999999965,2.8298575719192262e-5,0.0019013817622555841,0.0005922418070436975,761.0,876.0,814.461
1190.0,1296.0,1422.0,1352.766,35.766000000000076,81.12907497812857,0.22648802668135248,0.001588,0.005279,0.001842049,0.0002540489999999999,1.6123823023059428e-5,0.0018238008016159706,0.0005822436231163477,784.0,910.0,840.766
1210.0,1319.0,1454.0,1379.062,35.0619999999999,81.38788059107516,0.20314219193113914,0.0016395,0.0049792,0.0018740447,0.00027565529999999997,2.808155674502774e-5,0.0016161751468612739,0.0005619710861436028,807.0,942.0,867.062
1230.0,1351.0,1462.0,1404.117,38.88300000000004,88.35787080579372,-0.15452993425604644,0.0016475,0.0052111,0.0019234061999999995,0.0011786938000000005,2.1523862095976106e-5,0.0015492730969573147,0.000544111671476804,839.0,950.0,892.117
1250.0,1364.0,1498.0,1431.157,36.843000000000075,84.36091383919324,0.06075296964587107,0.0016725,0.0051865,0.0019431654000000003,0.0011016345999999995,2.7995741565573856e-5,0.0017034156888457977,0.0005579852763595769,852.0,986.0,919.157
1270.0,1379.0,1525.0,1455.23,37.23000000000002,87.97455041954761,0.23524929100544778,0.0017252,0.0051671,0.0019998435,0.0004091565000000001,7.967126594812902e-6,0.0016511747879703422,0.0005376184803283901,867.0,1013.0,943.23
1290.0,1432.0,1546.0,1482.084,37.08400000000006,85.77118149807414,-0.248539273425477,0.0017607,0.0058289,0.0020150249999999993,0.00033947500000000054,2.1705055716533427e-5,0.0015626928555763804,0.0005399681009636672,920.0,1034.0,970.084
1310.0,1441.0,1567.0,1507.418,37.41799999999989,84.92536628026892,-0.05066353367936749,0.0017873,0.0057251,0.0020512587,0.0025383413,3.1060620389886094e-5,0.0015533242677269374,0.0005291226885204173,929.0,1055.0,995.418
1330.0,1477.0,1588.0,1535.501,37.500999999999976,87.97806613082673,-0.18512178028253334,0.0018244,0.005356,0.0021008043000000005,0.0025370957,1.60231411191538e-5,0.001627582504587303,0.0005164872012608458,965.0,1076.0,1023.501
1350.0,1486.0,1623.0,1560.034,38.965999999999894,89.10621076443996,0.030376284400420506,0.0018525,0.0053129,0.0021251552999999993,0.0025348447000000007,1.6130365522241113e-5,0.0017810636106391183,0.000513947342141185,974.0,1111.0,1048.034
1370.0,1521.0,1653.0,1587.45,37.549999999999955,86.861584920694,0.009370600298805432,0.001912,0.0053508,0.0021762801,0.0025187199000000003,2.1601951433343997e-5,0.0013271160155087685,0.0005145213710561808,1009.0,1141.0,1075.45
1390.0,1555.0,1669.0,1613.235,39.7650000000001,88.50869612241098,-0.08817281969128699,0.0019313,0.0052901,0.0022135066999999994,0.0025111933000000006,2.0890484664547013e-5,0.0016168479867356873,0.0004918318110619134,1043.0,1157.0,1101.235
1410.0,1580.0,1713.0,1638.4,40.40000000000009,94.73761246313533,-0.15159369536500167,0.0019487,0.0053825,0.0022218061999999994,0.0024505938000000007,1.3445529373955178e-5,0.001519982891862844,0.0004971007715173446,1068.0,1201.0,1126.4
1430.0,1605.0,1734.0,1664.024,41.97600000000011,93.48394368942576,0.04137179605908292,0.002008,0.0063219,0.002284636700000001,0.0024189632999999985,1.4599753345996423e-5,0.0012805870132210648,0.0004885009960583561,1093.0,1222.0,1152.024
1450.0,1611.0,1750.0,1690.673,39.673,93.6062153040253,-0.1400487588154209,0.0020425,0.006638,0.0023450845999999997,0.0023844154000000005,1.4991351565868823e-5,0.001449473609636596,0.0004768773174149172,1099.0,1238.0,1178.673
1470.0,1626.0,1790.0,1716.987,42.01299999999992,96.7672492143934,0.03910548376890599,0.002063,0.0059004,0.0023339342000000007,0.002406865799999999,2.191398723907329e-5,0.001364912124016416,0.0004896374938406051,1114.0,1278.0,1204.987
